classifier,tr_precision,tr_recall,tr_f1 ,tr_accuracy,te_precision,te_recall,te_f1 ,te_accuracy
ENS-1,0.967,0.968,0.966,0.966,0.929,0.944,0.932,0.933
ENS-1,0.966,0.969,0.966,0.966,0.917,0.95,0.928,0.933
ENS-1,0.966,0.969,0.966,0.966,0.917,0.95,0.928,0.933
