classifier,tr_precision,tr_recall,tr_f1 ,tr_accuracy,te_precision,te_recall,te_f1 ,te_accuracy
ENS-1,0.989,0.989,0.989,0.989,0.948,0.925,0.932,0.935
ENS-1,0.988,0.99,0.989,0.989,0.983,0.971,0.976,0.978
ENS-1,0.988,0.99,0.989,0.989,0.983,0.971,0.976,0.978
